date,storeCode,store,divisionCode,division,totalPrice
20230922,1,Saga,0,米,657
20230922,3,Oita,2,味噌,826
20230903,3,Oita,4,油,775
20230904,0,Fukuoka,4,油,733
20231006,2,Kumamoto,3,肉,657
20230825,0,Fukuoka,5,野菜,334
20231009,5,Nagasaki,1,卵,693
20230909,2,Kumamoto,1,卵,871
20230807,3,Oita,1,卵,694
20231020,5,Nagasaki,4,油,765
20230801,6,Kagoshima,3,肉,750
20230809,0,Fukuoka,2,味噌,907
20231015,2,Kumamoto,4,油,567
20230810,6,Kagoshima,4,油,593
20231025,0,Fukuoka,3,肉,796
20231005,6,Kagoshima,5,野菜,690
20230912,1,Saga,4,油,326
20231021,3,Oita,2,味噌,418
20230819,0,Fukuoka,0,米,904
20230910,4,Miyazaki,2,味噌,937
20230912,3,Oita,0,米,440
20230814,0,Fukuoka,0,米,963
20230909,3,Oita,2,味噌,558
20230804,6,Kagoshima,1,卵,456
20230906,2,Kumamoto,0,米,478
20230805,3,Oita,5,野菜,362
20230817,0,Fukuoka,4,油,518
20230914,5,Nagasaki,0,米,924
20231005,4,Miyazaki,4,油,956
20231002,6,Kagoshima,4,油,802
20231007,1,Saga,5,野菜,935
20231031,0,Fukuoka,4,油,332
20230923,1,Saga,3,肉,537
20231025,2,Kumamoto,4,油,808
20230803,5,Nagasaki,1,卵,519
20231006,0,Fukuoka,4,油,577
20230811,3,Oita,4,油,423
20230824,5,Nagasaki,4,油,417
20231008,4,Miyazaki,5,野菜,764
20231011,3,Oita,3,肉,916
20231005,1,Saga,1,卵,406
20231027,0,Fukuoka,0,米,856
20230807,2,Kumamoto,5,野菜,457
20231007,5,Nagasaki,1,卵,433
20230924,4,Miyazaki,2,味噌,754
20230830,2,Kumamoto,3,肉,979
20230915,5,Nagasaki,3,肉,450
20231025,0,Fukuoka,0,米,753
20230929,0,Fukuoka,5,野菜,738
20231007,4,Miyazaki,5,野菜,614
20230908,6,Kagoshima,4,油,355
20230901,0,Fukuoka,5,野菜,421
20231012,4,Miyazaki,2,味噌,452
20230920,5,Nagasaki,2,味噌,618
20230821,3,Oita,2,味噌,461
20231006,2,Kumamoto,1,卵,533
20231013,2,Kumamoto,5,野菜,667
20230826,1,Saga,4,油,656
20230914,2,Kumamoto,0,米,805
20231020,5,Nagasaki,2,味噌,852
20231012,1,Saga,3,肉,528
20230801,0,Fukuoka,3,肉,930
20231018,6,Kagoshima,3,肉,739
20230921,1,Saga,5,野菜,332
20230806,2,Kumamoto,3,肉,771
20230903,1,Saga,3,肉,658
20231013,4,Miyazaki,5,野菜,952
20231028,3,Oita,1,卵,828
20230809,0,Fukuoka,0,米,963
20230908,0,Fukuoka,2,味噌,839
20231021,2,Kumamoto,3,肉,731
20230919,2,Kumamoto,5,野菜,881
20231021,1,Saga,3,肉,775
20230818,3,Oita,1,卵,798
20230910,3,Oita,4,油,997
20231020,2,Kumamoto,4,油,466
20230805,0,Fukuoka,1,卵,500
20230911,0,Fukuoka,2,味噌,811
20231010,4,Miyazaki,3,肉,976
20231023,5,Nagasaki,5,野菜,351
20230922,1,Saga,2,味噌,477
20230831,1,Saga,0,米,769
20230812,1,Saga,1,卵,979
20231013,4,Miyazaki,5,野菜,958
20230929,1,Saga,2,味噌,662
20230807,2,Kumamoto,3,肉,364
20231004,0,Fukuoka,0,米,346
20230907,1,Saga,3,肉,545
20230909,5,Nagasaki,5,野菜,535
20230913,3,Oita,4,油,728
20230818,6,Kagoshima,3,肉,803
20231004,4,Miyazaki,1,卵,489
20230803,4,Miyazaki,2,味噌,721
20230924,1,Saga,4,油,457
20231023,3,Oita,2,味噌,523
20230818,6,Kagoshima,3,肉,764
20231025,5,Nagasaki,1,卵,993
20230930,3,Oita,4,油,557
20230803,5,Nagasaki,2,味噌,822
20230817,2,Kumamoto,0,米,613
20230812,2,Kumamoto,2,味噌,388
20230830,5,Nagasaki,5,野菜,406
20230902,0,Fukuoka,2,味噌,341
20230910,2,Kumamoto,5,野菜,895
20230824,3,Oita,5,野菜,858
20230927,2,Kumamoto,2,味噌,427
20230816,1,Saga,1,卵,596
20230908,1,Saga,3,肉,822
20231008,3,Oita,5,野菜,815
20231030,4,Miyazaki,3,肉,862
20230831,6,Kagoshima,1,卵,428
20230902,0,Fukuoka,0,米,548
20230908,0,Fukuoka,4,油,650
20230902,5,Nagasaki,4,油,980
20230827,1,Saga,5,野菜,933
20230901,5,Nagasaki,3,肉,792
20230821,6,Kagoshima,0,米,788
20231004,1,Saga,4,油,479
20230911,2,Kumamoto,3,肉,645
20231013,6,Kagoshima,1,卵,962
20231028,5,Nagasaki,0,米,880
20230924,2,Kumamoto,4,油,713
20230828,1,Saga,1,卵,793
20231026,1,Saga,2,味噌,301
20230921,3,Oita,4,油,634
20230804,0,Fukuoka,1,卵,395
20230821,1,Saga,0,米,355
20230804,4,Miyazaki,2,味噌,818
20230807,6,Kagoshima,3,肉,384
20230912,5,Nagasaki,1,卵,581
20230823,0,Fukuoka,1,卵,357
20231025,3,Oita,3,肉,498
20231029,6,Kagoshima,5,野菜,393
20230807,5,Nagasaki,3,肉,645
20231014,3,Oita,4,油,759
20231023,1,Saga,3,肉,430
20230923,5,Nagasaki,4,油,759
20230801,0,Fukuoka,5,野菜,430
20230816,6,Kagoshima,1,卵,520
20230906,0,Fukuoka,2,味噌,907
20230927,5,Nagasaki,0,米,981
20230830,1,Saga,3,肉,881
20231006,6,Kagoshima,0,米,309
20231022,1,Saga,3,肉,536
20230807,4,Miyazaki,1,卵,544
20230811,5,Nagasaki,1,卵,924
20230804,0,Fukuoka,0,米,464
20230810,1,Saga,3,肉,451
20230914,6,Kagoshima,2,味噌,969
20230810,4,Miyazaki,2,味噌,670
20231030,5,Nagasaki,4,油,988
20230924,0,Fukuoka,2,味噌,403
20230806,0,Fukuoka,5,野菜,931
20231005,6,Kagoshima,3,肉,534
20230812,2,Kumamoto,5,野菜,812
20230805,6,Kagoshima,5,野菜,828
20230815,1,Saga,3,肉,843
20231014,4,Miyazaki,3,肉,673
20230930,4,Miyazaki,1,卵,738
20231018,0,Fukuoka,5,野菜,956
20231025,4,Miyazaki,5,野菜,591
20230914,0,Fukuoka,2,味噌,713
20231015,0,Fukuoka,3,肉,781
20230915,0,Fukuoka,3,肉,882
20231016,4,Miyazaki,4,油,613
20230816,1,Saga,2,味噌,646
20231027,2,Kumamoto,1,卵,566
20230919,4,Miyazaki,1,卵,703
20230806,5,Nagasaki,1,卵,717
20230922,1,Saga,1,卵,939
20230803,0,Fukuoka,3,肉,630
20230822,1,Saga,0,米,977
20230802,1,Saga,3,肉,889
20230925,2,Kumamoto,2,味噌,637
20231030,0,Fukuoka,5,野菜,597
20231029,2,Kumamoto,4,油,789
20231029,6,Kagoshima,2,味噌,538
20230922,5,Nagasaki,1,卵,374
20230924,1,Saga,5,野菜,761
20231030,5,Nagasaki,3,肉,668
20230813,5,Nagasaki,1,卵,358
20230821,6,Kagoshima,3,肉,890
20230927,6,Kagoshima,3,肉,745
20230826,3,Oita,4,油,490
20231031,2,Kumamoto,1,卵,713
20230801,5,Nagasaki,2,味噌,770
20230816,1,Saga,0,米,967
20231026,4,Miyazaki,2,味噌,961
20231025,2,Kumamoto,4,油,606
20230911,1,Saga,0,米,889
20231002,1,Saga,4,油,678
20230829,4,Miyazaki,5,野菜,809
20231011,1,Saga,4,油,600
20231020,6,Kagoshima,4,油,459
20231008,1,Saga,4,油,788
20230916,3,Oita,4,油,645
20230810,0,Fukuoka,2,味噌,520
20230921,0,Fukuoka,0,米,371
20230929,1,Saga,2,味噌,603
20230821,2,Kumamoto,1,卵,913
20230909,4,Miyazaki,3,肉,559
20231020,3,Oita,0,米,379
20230824,1,Saga,3,肉,754
20231025,4,Miyazaki,5,野菜,313
20230915,4,Miyazaki,0,米,322
20230918,1,Saga,1,卵,782
20231010,1,Saga,1,卵,501
20231007,1,Saga,3,肉,728
20231021,5,Nagasaki,0,米,334
20230924,5,Nagasaki,2,味噌,869
20230921,0,Fukuoka,1,卵,440
20230905,1,Saga,3,肉,916
20231011,4,Miyazaki,1,卵,979
20230805,3,Oita,1,卵,752
20230910,3,Oita,1,卵,761
20230818,1,Saga,1,卵,704
20230901,5,Nagasaki,3,肉,565
20231026,0,Fukuoka,3,肉,705
20230814,0,Fukuoka,2,味噌,371
20230810,2,Kumamoto,4,油,320
20231026,5,Nagasaki,3,肉,791
20230902,6,Kagoshima,5,野菜,634
20231015,2,Kumamoto,5,野菜,407
20230804,6,Kagoshima,5,野菜,387
20231001,3,Oita,1,卵,760
20230928,3,Oita,0,米,778
20230827,1,Saga,5,野菜,578
20230908,2,Kumamoto,0,米,819
20231012,3,Oita,5,野菜,390
20231029,6,Kagoshima,3,肉,982
20230809,3,Oita,1,卵,603
20231016,1,Saga,3,肉,885
20231015,2,Kumamoto,0,米,515
20230929,1,Saga,2,味噌,370
20230814,4,Miyazaki,4,油,743
20231006,5,Nagasaki,4,油,754
20231006,6,Kagoshima,1,卵,471
20230928,0,Fukuoka,3,肉,693
20230923,4,Miyazaki,0,米,693
20230827,6,Kagoshima,0,米,432
20230905,1,Saga,0,米,329
20230927,4,Miyazaki,5,野菜,705
20230815,4,Miyazaki,4,油,564
20230824,5,Nagasaki,2,味噌,889
20230908,2,Kumamoto,3,肉,454
20231015,1,Saga,4,油,527
20231017,4,Miyazaki,1,卵,719
20230930,1,Saga,1,卵,579
20230922,0,Fukuoka,0,米,610
20231007,6,Kagoshima,1,卵,614
20230928,6,Kagoshima,2,味噌,845
20230827,0,Fukuoka,3,肉,749
20230808,6,Kagoshima,1,卵,954
20231005,5,Nagasaki,2,味噌,567
20230826,5,Nagasaki,1,卵,613
20230913,1,Saga,4,油,533
20230926,6,Kagoshima,2,味噌,408
20231017,1,Saga,0,米,575
20230911,3,Oita,1,卵,783
20231015,3,Oita,0,米,949
20231026,3,Oita,5,野菜,734
20231030,3,Oita,4,油,453
20230803,1,Saga,3,肉,817
20230905,3,Oita,0,米,726
20231004,2,Kumamoto,2,味噌,791
20231013,4,Miyazaki,4,油,814
20230808,2,Kumamoto,0,米,633
20230816,2,Kumamoto,2,味噌,798
20230917,1,Saga,4,油,985
20231027,2,Kumamoto,0,米,967
20230822,3,Oita,5,野菜,563
20230815,1,Saga,5,野菜,545
20231026,0,Fukuoka,5,野菜,356
20230917,6,Kagoshima,3,肉,969
20230911,4,Miyazaki,4,油,353
20231004,4,Miyazaki,2,味噌,312
20231027,6,Kagoshima,4,油,987
20230906,5,Nagasaki,4,油,638
20230925,6,Kagoshima,4,油,686
20230903,0,Fukuoka,2,味噌,645
20230817,0,Fukuoka,2,味噌,742
20231029,5,Nagasaki,0,米,896
20230831,1,Saga,4,油,513
20230825,3,Oita,4,油,319
20231012,4,Miyazaki,1,卵,619
20230907,1,Saga,0,米,352
20231019,0,Fukuoka,0,米,687
20230806,1,Saga,2,味噌,612
20231020,4,Miyazaki,3,肉,864
20230906,6,Kagoshima,0,米,817
20230813,6,Kagoshima,1,卵,697
20231001,6,Kagoshima,1,卵,948
20230831,5,Nagasaki,1,卵,753
20230813,2,Kumamoto,1,卵,744
20231007,3,Oita,0,米,395
20231024,0,Fukuoka,4,油,458
20231005,4,Miyazaki,5,野菜,896
20230829,0,Fukuoka,2,味噌,466
20230815,1,Saga,3,肉,928
20230815,6,Kagoshima,4,油,526
20230826,2,Kumamoto,4,油,632
20231025,4,Miyazaki,1,卵,949
20231018,5,Nagasaki,0,米,440
20230817,0,Fukuoka,5,野菜,989
20230831,2,Kumamoto,4,油,408
20230802,5,Nagasaki,0,米,688
20230828,1,Saga,0,米,896
20230929,1,Saga,2,味噌,508
20231012,6,Kagoshima,1,卵,510
20230823,4,Miyazaki,5,野菜,698
20230930,0,Fukuoka,5,野菜,627
20230906,4,Miyazaki,5,野菜,453
20231030,6,Kagoshima,5,野菜,778
20231018,6,Kagoshima,2,味噌,587
20230828,3,Oita,0,米,417
20231025,3,Oita,0,米,463
20230821,0,Fukuoka,2,味噌,938
20230811,2,Kumamoto,2,味噌,661
20231008,6,Kagoshima,0,米,741
20230921,2,Kumamoto,4,油,989
20231018,5,Nagasaki,5,野菜,802
20231024,3,Oita,5,野菜,358
20230815,4,Miyazaki,3,肉,785
20231007,2,Kumamoto,4,油,645
20230828,2,Kumamoto,2,味噌,359
20230910,5,Nagasaki,4,油,684
20230903,6,Kagoshima,1,卵,418
20231013,6,Kagoshima,4,油,390
20230819,6,Kagoshima,4,油,740
20230801,0,Fukuoka,3,肉,370
20230808,4,Miyazaki,5,野菜,327
20231023,0,Fukuoka,0,米,664
20230928,5,Nagasaki,2,味噌,959
20230904,1,Saga,4,油,782
20230831,1,Saga,5,野菜,479
20230809,4,Miyazaki,5,野菜,382
20230906,5,Nagasaki,3,肉,853
20231018,5,Nagasaki,5,野菜,799
20230919,5,Nagasaki,1,卵,916
20231006,5,Nagasaki,5,野菜,413
20230814,6,Kagoshima,1,卵,832
20230813,0,Fukuoka,5,野菜,730
20230922,0,Fukuoka,2,味噌,472
20230930,2,Kumamoto,0,米,809
20230831,1,Saga,1,卵,565
20230818,4,Miyazaki,2,味噌,995
20230829,3,Oita,2,味噌,986
20230923,4,Miyazaki,3,肉,641
20231008,2,Kumamoto,3,肉,359
20231027,4,Miyazaki,4,油,982
20231030,1,Saga,2,味噌,551
20230924,3,Oita,0,米,623
20230823,6,Kagoshima,1,卵,557
20230812,3,Oita,5,野菜,966
20230912,5,Nagasaki,5,野菜,460
20230925,6,Kagoshima,4,油,301
20230904,4,Miyazaki,5,野菜,707
20231031,3,Oita,1,卵,672
20231023,1,Saga,1,卵,742
20230804,2,Kumamoto,5,野菜,399
20230812,3,Oita,3,肉,565
20230821,3,Oita,1,卵,432
20230925,6,Kagoshima,5,野菜,557
20230902,2,Kumamoto,4,油,448
20230831,1,Saga,1,卵,648
20230815,3,Oita,2,味噌,586
20230801,3,Oita,2,味噌,322
20230922,3,Oita,5,野菜,641
20231004,3,Oita,1,卵,972
20230805,6,Kagoshima,1,卵,778
20230903,2,Kumamoto,5,野菜,359
20231019,3,Oita,5,野菜,451
20230905,6,Kagoshima,2,味噌,691
20230928,3,Oita,5,野菜,550
20230923,2,Kumamoto,3,肉,701
20230917,6,Kagoshima,4,油,628
20230924,3,Oita,5,野菜,671
20231012,5,Nagasaki,4,油,495
20230810,4,Miyazaki,4,油,598
20231006,4,Miyazaki,1,卵,303
20230824,3,Oita,2,味噌,705
20231017,1,Saga,2,味噌,868
20230929,4,Miyazaki,0,米,744
20231028,4,Miyazaki,3,肉,887
20231024,2,Kumamoto,3,肉,903
20230809,0,Fukuoka,0,米,780
20230826,6,Kagoshima,2,味噌,834
20230927,2,Kumamoto,3,肉,751
20230904,2,Kumamoto,0,米,579
20230902,6,Kagoshima,5,野菜,766
20231018,3,Oita,2,味噌,779
20230918,2,Kumamoto,0,米,675
20231022,5,Nagasaki,5,野菜,750
20231016,6,Kagoshima,2,味噌,967
20230821,1,Saga,4,油,425
20230915,4,Miyazaki,2,味噌,688
20231004,0,Fukuoka,0,米,317
20231019,5,Nagasaki,0,米,746
20230803,0,Fukuoka,2,味噌,697
20230828,6,Kagoshima,1,卵,409
20231025,2,Kumamoto,3,肉,826
20230828,1,Saga,2,味噌,742
20231001,2,Kumamoto,5,野菜,938
20230919,1,Saga,0,米,641
20230906,0,Fukuoka,2,味噌,710
20230910,6,Kagoshima,0,米,949
20230805,0,Fukuoka,4,油,800
20230914,5,Nagasaki,1,卵,477
20231009,0,Fukuoka,0,米,408
20230916,2,Kumamoto,1,卵,631
20231010,1,Saga,4,油,814
20230825,6,Kagoshima,3,肉,445
20230819,0,Fukuoka,2,味噌,719
20230927,5,Nagasaki,2,味噌,436
20230917,2,Kumamoto,2,味噌,992
20230923,3,Oita,2,味噌,844
20230803,1,Saga,2,味噌,649
20230908,6,Kagoshima,5,野菜,747
20230816,5,Nagasaki,5,野菜,814
20230927,3,Oita,5,野菜,685
20231009,4,Miyazaki,4,油,646
20230817,2,Kumamoto,2,味噌,984
20231009,4,Miyazaki,3,肉,392
20230825,3,Oita,1,卵,443
20231014,5,Nagasaki,2,味噌,843
20230823,0,Fukuoka,3,肉,420
20230914,6,Kagoshima,1,卵,676
20231009,4,Miyazaki,1,卵,396
20230830,6,Kagoshima,0,米,660
20230927,4,Miyazaki,2,味噌,928
20230807,4,Miyazaki,5,野菜,568
20231021,6,Kagoshima,5,野菜,657
20230913,3,Oita,1,卵,678
20230816,2,Kumamoto,1,卵,786
20230924,4,Miyazaki,0,米,611
20230915,5,Nagasaki,5,野菜,515
20230821,1,Saga,2,味噌,741
20230918,4,Miyazaki,2,味噌,513
20230905,3,Oita,1,卵,351
20231006,1,Saga,4,油,861
20230829,6,Kagoshima,2,味噌,660
20230918,4,Miyazaki,0,米,923
20230919,5,Nagasaki,0,米,378
20231029,5,Nagasaki,4,油,585
20230811,3,Oita,2,味噌,319
20230823,1,Saga,0,米,337
20230922,0,Fukuoka,2,味噌,333
20230804,1,Saga,3,肉,662
20231006,6,Kagoshima,3,肉,726
20231021,4,Miyazaki,2,味噌,604
20231022,2,Kumamoto,3,肉,454
20230831,0,Fukuoka,4,油,548
20230920,2,Kumamoto,2,味噌,912
20230926,1,Saga,4,油,495
20230820,3,Oita,3,肉,896
20230826,4,Miyazaki,2,味噌,767
20230810,4,Miyazaki,0,米,972
20231031,2,Kumamoto,1,卵,371
20230827,1,Saga,0,米,636
20230907,0,Fukuoka,0,米,738
20231026,0,Fukuoka,1,卵,724
20231002,5,Nagasaki,4,油,426
20230909,5,Nagasaki,3,肉,455
20230913,0,Fukuoka,4,油,386
20231017,1,Saga,2,味噌,506
20231030,5,Nagasaki,5,野菜,320
20230828,6,Kagoshima,1,卵,358
20231024,6,Kagoshima,5,野菜,729
20230928,5,Nagasaki,4,油,389
20231017,4,Miyazaki,4,油,604
20231016,6,Kagoshima,4,油,918
20230930,2,Kumamoto,1,卵,691
20230907,4,Miyazaki,0,米,934
20230903,4,Miyazaki,3,肉,314
20230917,2,Kumamoto,3,肉,772
20230930,2,Kumamoto,4,油,809
20230926,3,Oita,3,肉,608
20230810,0,Fukuoka,2,味噌,638
20230908,3,Oita,4,油,771
20230918,4,Miyazaki,4,油,342
20230916,0,Fukuoka,3,肉,805
20230825,4,Miyazaki,2,味噌,451
20230819,4,Miyazaki,5,野菜,899
20230806,4,Miyazaki,1,卵,350
20231015,1,Saga,0,米,312
20230916,3,Oita,0,米,300
20230925,2,Kumamoto,2,味噌,536
20231004,6,Kagoshima,5,野菜,425
20230810,2,Kumamoto,4,油,604
20230803,1,Saga,1,卵,790
20230802,4,Miyazaki,0,米,876
20230813,6,Kagoshima,5,野菜,546
20230806,2,Kumamoto,2,味噌,665
20231006,4,Miyazaki,0,米,469
20230811,1,Saga,3,肉,777
20230924,0,Fukuoka,0,米,596
20230901,6,Kagoshima,5,野菜,426
20231030,0,Fukuoka,2,味噌,674
20230901,4,Miyazaki,2,味噌,544
20230821,6,Kagoshima,5,野菜,529
20230927,5,Nagasaki,0,米,788
20231010,2,Kumamoto,3,肉,493
20230819,0,Fukuoka,0,米,311
20231005,4,Miyazaki,0,米,542
20230827,0,Fukuoka,2,味噌,480
20231016,4,Miyazaki,3,肉,677
20230909,1,Saga,0,米,376
20231005,0,Fukuoka,1,卵,657
20230824,5,Nagasaki,1,卵,906
20231022,2,Kumamoto,0,米,866
20230921,3,Oita,4,油,928
20231015,0,Fukuoka,1,卵,369
20230821,4,Miyazaki,2,味噌,401
20230815,2,Kumamoto,1,卵,646
20231027,4,Miyazaki,3,肉,349
20231021,4,Miyazaki,1,卵,497
20230823,6,Kagoshima,0,米,470
20230829,6,Kagoshima,4,油,475
20231003,4,Miyazaki,3,肉,747
20230902,0,Fukuoka,2,味噌,432
20231029,3,Oita,5,野菜,352
20231004,1,Saga,0,米,630
20230824,1,Saga,4,油,527
20230916,6,Kagoshima,3,肉,637
20231013,6,Kagoshima,5,野菜,560
20230912,5,Nagasaki,2,味噌,563
20230806,6,Kagoshima,2,味噌,790
20231025,0,Fukuoka,0,米,962
20231016,6,Kagoshima,0,米,943
20230810,0,Fukuoka,1,卵,557
20230924,3,Oita,4,油,354
20231004,2,Kumamoto,4,油,808
20230806,2,Kumamoto,4,油,953
20230822,1,Saga,4,油,642
20230914,2,Kumamoto,0,米,432
20230817,2,Kumamoto,5,野菜,836
20230906,5,Nagasaki,4,油,701
20230930,1,Saga,5,野菜,589
20231022,0,Fukuoka,5,野菜,421
20230806,4,Miyazaki,5,野菜,576
20230913,6,Kagoshima,2,味噌,600
20230915,6,Kagoshima,5,野菜,786
20230914,6,Kagoshima,5,野菜,676
20230827,0,Fukuoka,2,味噌,637
20230926,4,Miyazaki,5,野菜,707
20230803,1,Saga,1,卵,301
20230911,1,Saga,3,肉,480
20231014,4,Miyazaki,5,野菜,934
20230827,6,Kagoshima,1,卵,785
20231003,6,Kagoshima,5,野菜,859
20230816,6,Kagoshima,2,味噌,940
20230822,5,Nagasaki,2,味噌,379
20231027,0,Fukuoka,1,卵,696
20230820,2,Kumamoto,1,卵,315
20230821,5,Nagasaki,1,卵,835
20230815,4,Miyazaki,3,肉,441
20230815,4,Miyazaki,0,米,864
20230806,5,Nagasaki,1,卵,524
20230807,5,Nagasaki,2,味噌,589
20230901,3,Oita,3,肉,303
20230918,1,Saga,3,肉,649
20230920,1,Saga,5,野菜,396
20231010,0,Fukuoka,2,味噌,635
20231027,1,Saga,1,卵,763
20231026,6,Kagoshima,4,油,543
20230910,5,Nagasaki,0,米,340
20230818,1,Saga,3,肉,883
20230817,4,Miyazaki,4,油,844
20230811,2,Kumamoto,4,油,456
20231024,5,Nagasaki,4,油,928
20231006,5,Nagasaki,1,卵,894
20230901,2,Kumamoto,2,味噌,987
20230909,6,Kagoshima,2,味噌,998
20230926,6,Kagoshima,1,卵,652
20231021,1,Saga,2,味噌,947
20230809,5,Nagasaki,5,野菜,851
20231006,1,Saga,1,卵,479
20230913,5,Nagasaki,4,油,530
20231002,2,Kumamoto,4,油,927
20230823,2,Kumamoto,0,米,727
20230819,4,Miyazaki,5,野菜,870
20231019,6,Kagoshima,4,油,979
20230819,1,Saga,4,油,604
20231003,1,Saga,5,野菜,700
20230916,1,Saga,4,油,464
20230808,5,Nagasaki,5,野菜,693
20230812,2,Kumamoto,5,野菜,430
20230910,0,Fukuoka,0,米,475
20231026,0,Fukuoka,3,肉,746
20230909,4,Miyazaki,1,卵,873
20230906,6,Kagoshima,4,油,386
20231003,4,Miyazaki,0,米,504
20231007,0,Fukuoka,0,米,577
20230910,0,Fukuoka,1,卵,507
20230914,4,Miyazaki,1,卵,639
20230806,3,Oita,0,米,724
20231003,4,Miyazaki,5,野菜,451
20230910,3,Oita,5,野菜,312
20231001,1,Saga,4,油,460
20231016,3,Oita,3,肉,721
20230808,0,Fukuoka,3,肉,419
20230829,1,Saga,5,野菜,395
20230929,5,Nagasaki,0,米,483
20231031,5,Nagasaki,1,卵,639
20230818,1,Saga,3,肉,696
20230911,3,Oita,4,油,882
20231021,3,Oita,3,肉,922
20230818,6,Kagoshima,0,米,843
20231016,6,Kagoshima,4,油,930
20230921,6,Kagoshima,5,野菜,841
20231023,6,Kagoshima,1,卵,381
20230814,3,Oita,4,油,661
20230818,5,Nagasaki,0,米,433
20231004,5,Nagasaki,2,味噌,813
20230802,2,Kumamoto,5,野菜,750
20231015,6,Kagoshima,2,味噌,654
20230903,1,Saga,3,肉,635
20231025,2,Kumamoto,4,油,686
20231031,4,Miyazaki,0,米,604
20231003,1,Saga,3,肉,361
20230927,2,Kumamoto,3,肉,669
20230921,6,Kagoshima,2,味噌,964
20231013,4,Miyazaki,3,肉,978
20231012,4,Miyazaki,2,味噌,731
20230828,1,Saga,4,油,933
20231021,3,Oita,0,米,899
20231026,6,Kagoshima,4,油,519
20230911,3,Oita,3,肉,637
20230912,6,Kagoshima,3,肉,524
20230901,3,Oita,1,卵,400
20230902,1,Saga,5,野菜,484
20230904,1,Saga,1,卵,489
20230927,0,Fukuoka,0,米,413
20230929,1,Saga,3,肉,998
20230811,5,Nagasaki,2,味噌,992
20230907,6,Kagoshima,4,油,493
20230928,6,Kagoshima,4,油,723
20231021,3,Oita,1,卵,400
20230807,4,Miyazaki,0,米,558
20231029,2,Kumamoto,1,卵,728
20230925,2,Kumamoto,4,油,958
20231026,1,Saga,3,肉,777
20230803,5,Nagasaki,2,味噌,464
20230909,6,Kagoshima,4,油,466
20230802,5,Nagasaki,5,野菜,805
20230809,2,Kumamoto,3,肉,583
20230816,0,Fukuoka,5,野菜,353
20230829,1,Saga,5,野菜,964
20230806,0,Fukuoka,2,味噌,605
20231024,5,Nagasaki,5,野菜,851
20231013,2,Kumamoto,2,味噌,394
20230801,3,Oita,1,卵,974
20230930,3,Oita,1,卵,648
20230825,4,Miyazaki,5,野菜,500
20231006,2,Kumamoto,5,野菜,876
20230801,5,Nagasaki,1,卵,341
20231009,0,Fukuoka,2,味噌,906
20230914,6,Kagoshima,0,米,340
20230807,3,Oita,4,油,646
20230904,3,Oita,3,肉,628
20230803,0,Fukuoka,5,野菜,984
20231017,0,Fukuoka,4,油,900
20230821,3,Oita,0,米,867
20230820,5,Nagasaki,1,卵,424
20230811,1,Saga,2,味噌,326
20231024,0,Fukuoka,3,肉,692
20231017,2,Kumamoto,1,卵,668
20230902,2,Kumamoto,2,味噌,880
20230808,2,Kumamoto,4,油,675
20230924,6,Kagoshima,4,油,302
20231026,5,Nagasaki,5,野菜,865
20230820,1,Saga,1,卵,964
20230814,3,Oita,2,味噌,440
20230915,3,Oita,2,味噌,662
20230922,5,Nagasaki,2,味噌,446
20230824,0,Fukuoka,0,米,744
20230929,0,Fukuoka,0,米,572
20230928,2,Kumamoto,3,肉,917
20230821,6,Kagoshima,4,油,848
20230912,5,Nagasaki,5,野菜,455
20231029,4,Miyazaki,1,卵,497
20230913,1,Saga,1,卵,995
20231030,0,Fukuoka,4,油,710
20230906,3,Oita,0,米,802
20230813,3,Oita,3,肉,658
20230804,4,Miyazaki,4,油,587
20231006,2,Kumamoto,5,野菜,532
20231005,6,Kagoshima,2,味噌,420
20231026,2,Kumamoto,3,肉,706
20230821,2,Kumamoto,0,米,958
20230822,5,Nagasaki,0,米,951
20230825,6,Kagoshima,2,味噌,482
20230917,0,Fukuoka,1,卵,519
20231002,2,Kumamoto,4,油,951
20230927,2,Kumamoto,2,味噌,422
20231029,5,Nagasaki,1,卵,394
20230916,5,Nagasaki,2,味噌,719
20230830,6,Kagoshima,3,肉,302
20230910,0,Fukuoka,4,油,666
20230922,2,Kumamoto,1,卵,791
20230904,5,Nagasaki,2,味噌,493
20230922,6,Kagoshima,0,米,473
20231026,3,Oita,3,肉,388
20230909,1,Saga,2,味噌,996
20231007,0,Fukuoka,2,味噌,448
20231024,6,Kagoshima,3,肉,313
20231019,1,Saga,4,油,563
20231006,5,Nagasaki,3,肉,352
20230816,4,Miyazaki,0,米,966
20230817,3,Oita,1,卵,912
20231026,1,Saga,0,米,467
20231025,5,Nagasaki,5,野菜,860
20230930,1,Saga,1,卵,919
20230903,3,Oita,5,野菜,833
20230811,3,Oita,2,味噌,715
20230831,4,Miyazaki,4,油,839
20231007,3,Oita,4,油,867
20231026,5,Nagasaki,1,卵,309
20231025,2,Kumamoto,4,油,822
20230929,2,Kumamoto,3,肉,901
20231017,5,Nagasaki,2,味噌,624
20230928,6,Kagoshima,5,野菜,543
20230917,3,Oita,2,味噌,322
20231002,0,Fukuoka,0,米,853
20230829,3,Oita,2,味噌,407
20230928,3,Oita,5,野菜,938
20231019,3,Oita,4,油,300
20231002,2,Kumamoto,4,油,774
20230820,3,Oita,2,味噌,383
